pk,gid,seas,wk,team,sck,saf,blk,ints,frcv,tdd,tdret,allow_0,allow_1-6,allow_7-13,allow_14-20,allow_21-27,allow_28-34,allow_35+,f_pts
601&OAK,601,2002,6,OAK,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0
602&TB,602,2002,6,TB,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.0
602&CLE,602,2002,6,CLE,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.0
603&TEN,603,2002,6,TEN,3.0,0,0,2,0,0,0,0,0,0,1,0,0,0,8.0
603&JAC,603,2002,6,JAC,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
604&NO,604,2002,6,NO,7.0,0,0,4,1,0,0,0,0,0,0,1,0,0,17.0
604&WAS,604,2002,6,WAS,2.0,0,0,1,0,1,0,0,0,0,0,0,0,1,6.0
605&MIA,605,2002,6,MIA,3.0,0,0,2,1,1,0,0,0,0,0,1,0,0,15.0
605&DEN,605,2002,6,DEN,1.0,0,0,1,1,0,0,0,0,0,0,1,0,0,5.0
606&SEA,606,2002,6,SEA,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
606&SF,606,2002,6,SF,1.0,0,0,2,0,0,0,0,0,0,0,1,0,0,5.0
607&DAL,607,2002,7,DAL,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0
607&ARI,607,2002,7,ARI,2.0,0,0,4,0,0,0,0,1,0,0,0,0,0,17.0
608&ATL,608,2002,7,ATL,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,16.0
608&CAR,608,2002,7,CAR,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
609&BAL,609,2002,7,BAL,1.0,0,0,3,0,0,0,0,0,1,0,0,0,0,11.0
609&JAC,609,2002,7,JAC,2.0,0,0,0,2,0,0,0,0,0,1,0,0,0,7.0
610&HOU,610,2002,7,HOU,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
610&CLE,610,2002,7,CLE,8.0,0,0,0,2,0,0,0,0,0,1,0,0,0,13.0
611&CHI,611,2002,7,CHI,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0
611&DET,611,2002,7,DET,3.0,0,0,1,2,0,0,0,0,0,1,0,0,0,10.0
612&GB,612,2002,7,GB,5.0,0,0,0,4,0,0,0,0,1,0,0,0,0,17.0
612&WAS,612,2002,7,WAS,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0
613&DEN,613,2002,7,DEN,4.0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.0
613&KC,613,2002,7,KC,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0
614&MIA,614,2002,7,MIA,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
614&BUF,614,2002,7,BUF,1.0,0,0,4,2,1,0,0,0,1,0,0,0,0,23.0
615&NO,615,2002,7,NO,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.0
615&SF,615,2002,7,SF,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0
616&MIN,616,2002,7,MIN,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0
616&NYJ,616,2002,7,NYJ,0.0,0,0,3,1,0,0,0,0,1,0,0,0,0,12.0
617&SD,617,2002,7,SD,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
617&OAK,617,2002,7,OAK,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
618&TB,618,2002,7,TB,2.0,0,0,1,2,1,0,0,0,0,1,0,0,0,15.0
618&PHI,618,2002,7,PHI,6.0,0,0,1,1,0,0,0,0,1,0,0,0,0,14.0
619&SEA,619,2002,7,SEA,1.0,0,0,1,1,1,0,0,0,0,0,0,0,1,7.0
619&STL,619,2002,7,STL,3.0,0,0,2,1,0,0,0,0,0,1,0,0,0,10.0
620&PIT,620,2002,7,PIT,2.0,0,0,3,0,0,0,0,0,1,0,0,0,0,12.0
620&IND,620,2002,7,IND,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0
621&BAL,621,2002,8,BAL,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
621&PIT,621,2002,8,PIT,1.0,0,0,3,2,0,0,0,0,0,1,0,0,0,12.0
622&DET,622,2002,8,DET,4.0,0,0,0,2,0,0,0,0,0,0,1,0,0,8.0
622&BUF,622,2002,8,BUF,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0
623&CAR,623,2002,8,CAR,6.0,0,0,1,1,0,0,0,0,1,0,0,0,0,14.0
623&TB,623,2002,8,TB,3.0,0,0,3,0,0,0,0,0,1,0,0,0,0,13.0
624&TEN,624,2002,8,TEN,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
624&CIN,624,2002,8,CIN,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0
625&DAL,625,2002,8,DAL,1.0,0,0,2,0,0,0,0,0,0,1,0,0,0,6.0
625&SEA,625,2002,8,SEA,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0
626&HOU,626,2002,8,HOU,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0
626&JAC,626,2002,8,JAC,4.0,0,1,0,1,0,0,0,0,0,0,1,0,0,9.0
627&KC,627,2002,8,KC,0.0,0,1,1,2,0,0,0,0,1,0,0,0,0,13.0
627&OAK,627,2002,8,OAK,3.0,0,0,2,0,0,0,0,0,0,1,0,0,0,8.0
628&CHI,628,2002,8,CHI,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,5.0
628&MIN,628,2002,8,MIN,6.0,1,0,2,1,0,0,0,0,1,0,0,0,0,20.0
629&DEN,629,2002,8,DEN,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0
629&NE,629,2002,8,NE,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,6.0
630&ATL,630,2002,8,ATL,0.0,0,0,2,1,0,0,0,0,0,0,0,0,1,2.0
630&NO,630,2002,8,NO,3.0,0,0,0,2,0,0,0,0,0,0,0,0,1,3.0
631&NYJ,631,2002,8,NYJ,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
631&CLE,631,2002,8,CLE,1.0,0,1,1,3,0,0,0,0,0,0,1,0,0,12.0
632&SF,632,2002,8,SF,3.0,0,0,3,1,0,0,0,0,0,0,0,1,0,10.0
632&ARI,632,2002,8,ARI,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
633&IND,633,2002,8,IND,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
633&WAS,633,2002,8,WAS,3.0,0,0,2,1,0,0,0,0,0,0,1,0,0,9.0
634&NYG,634,2002,8,NYG,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
634&PHI,634,2002,8,PHI,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0
635&STL,635,2002,9,STL,3.0,0,0,1,2,0,0,0,0,0,1,0,0,0,10.0
635&ARI,635,2002,9,ARI,2.0,0,0,2,0,1,0,0,0,0,0,1,0,0,12.0
636&ATL,636,2002,9,ATL,6.0,0,0,1,1,1,0,0,0,0,1,0,0,0,17.0
636&BAL,636,2002,9,BAL,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0
637&BUF,637,2002,9,BUF,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
637&NE,637,2002,9,NE,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0
638&PHI,638,2002,9,PHI,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.0
638&CHI,638,2002,9,CHI,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0
639&CLE,639,2002,9,CLE,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
639&PIT,639,2002,9,PIT,4.0,0,0,2,1,0,0,0,0,0,1,0,0,0,11.0
640&DAL,640,2002,9,DAL,1.0,0,0,2,0,0,0,0,0,1,0,0,0,0,9.0
640&DET,640,2002,9,DET,5.0,0,0,0,2,0,0,0,0,1,0,0,0,0,13.0
641&CIN,641,2002,9,CIN,2.0,0,1,2,1,1,0,0,1,0,0,0,0,0,24.0
641&HOU,641,2002,9,HOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
642&TEN,642,2002,9,TEN,3.0,0,0,1,2,1,0,0,0,0,1,0,0,0,16.0
642&IND,642,2002,9,IND,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
643&SF,643,2002,9,SF,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0
643&OAK,643,2002,9,OAK,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
644&NYJ,644,2002,9,NYJ,2.0,0,1,2,1,0,0,0,0,1,0,0,0,0,15.0
644&SD,644,2002,9,SD,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
645&SEA,645,2002,9,SEA,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
645&WAS,645,2002,9,WAS,4.0,0,0,0,2,0,0,0,1,0,0,0,0,0,15.0
646&TB,646,2002,9,TB,3.0,0,0,2,1,0,0,0,0,0,0,1,0,0,9.0
646&MIN,646,2002,9,MIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
647&JAC,647,2002,9,JAC,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.0
647&NYG,647,2002,9,NYG,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0
648&MIA,648,2002,9,MIA,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
648&GB,648,2002,9,GB,4.0,0,0,2,2,1,0,0,0,1,0,0,0,0,22.0
649&ARI,649,2002,10,ARI,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
649&SEA,649,2002,10,SEA,0.0,0,0,2,3,0,0,0,1,0,0,0,0,0,17.0
650&BAL,650,2002,10,BAL,3.0,0,0,3,1,1,1,0,0,0,0,1,0,0,23.0
650&CIN,650,2002,10,CIN,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
651&CAR,651,2002,10,CAR,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
651&NO,651,2002,10,NO,2.0,0,1,1,1,1,0,0,0,0,0,1,0,0,15.0
652&CHI,652,2002,10,CHI,2.0,0,0,1,1,0,0,0,0,0,0,0,1,0,5.0
652&NE,652,2002,10,NE,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
653&DET,653,2002,10,DET,2.0,0,0,0,2,0,0,0,0,0,0,0,0,1,2.0
653&GB,653,2002,10,GB,0.0,0,0,2,0,1,0,0,0,0,1,0,0,0,11.0
654&JAC,654,2002,10,JAC,2.0,0,0,3,0,0,0,0,0,1,0,0,0,0,12.0
654&WAS,654,2002,10,WAS,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
655&MIN,655,2002,10,MIN,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,6.0
655&NYG,655,2002,10,NYG,5.0,0,0,0,2,0,0,0,0,0,1,0,0,0,10.0
656&IND,656,2002,10,IND,2.0,0,0,0,2,0,0,0,0,1,0,0,0,0,10.0
656&PHI,656,2002,10,PHI,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.0
657&ATL,657,2002,10,ATL,2.0,0,2,1,2,0,0,0,0,0,0,0,1,0,13.0
657&PIT,657,2002,10,PIT,3.0,0,1,0,2,0,0,0,0,0,0,0,1,0,9.0
658&KC,658,2002,10,KC,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0
658&SF,658,2002,10,SF,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
659&SD,659,2002,10,SD,0.0,0,0,0,4,2,0,0,0,0,0,0,1,0,19.0
659&STL,659,2002,10,STL,1.0,0,0,2,0,0,0,0,0,0,0,1,0,0,5.0
660&TEN,660,2002,10,TEN,4.0,0,0,2,1,0,0,0,0,1,0,0,0,0,14.0
660&HOU,660,2002,10,HOU,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0,5.0
661&MIA,661,2002,10,MIA,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
661&NYJ,661,2002,10,NYJ,3.0,0,0,0,2,0,0,0,0,1,0,0,0,0,11.0
662&DEN,662,2002,10,DEN,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
662&OAK,662,2002,10,OAK,4.0,0,0,1,0,1,0,0,0,1,0,0,0,0,16.0
663&ATL,663,2002,11,ATL,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,7.0
663&NO,663,2002,11,NO,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
664&CLE,664,2002,11,CLE,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
664&CIN,664,2002,11,CIN,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
665&NYJ,665,2002,11,NYJ,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0
665&DET,665,2002,11,DET,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,5.0
666&JAC,666,2002,11,JAC,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.0
666&HOU,666,2002,11,HOU,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.0
667&DAL,667,2002,11,DAL,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0
667&IND,667,2002,11,IND,5.0,0,0,0,2,0,0,0,1,0,0,0,0,0,16.0
668&KC,668,2002,11,KC,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
668&BUF,668,2002,11,BUF,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
669&BAL,669,2002,11,BAL,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
669&MIA,669,2002,11,MIA,7.0,0,0,1,1,0,0,0,0,1,0,0,0,0,15.0
670&GB,670,2002,11,GB,2.0,0,0,2,1,0,0,0,0,0,0,0,1,0,7.0
670&MIN,670,2002,11,MIN,0.0,0,0,3,0,0,0,0,0,0,0,1,0,0,6.0
671&NYG,671,2002,11,NYG,2.0,0,1,1,0,0,0,0,0,0,1,0,0,0,8.0
671&WAS,671,2002,11,WAS,0.0,0,0,2,1,0,0,0,0,0,1,0,0,0,7.0
672&ARI,672,2002,11,ARI,1.0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.0
672&PHI,672,2002,11,PHI,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.0
673&SF,673,2002,11,SF,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.0
673&SD,673,2002,11,SD,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
674&SEA,674,2002,11,SEA,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0
674&DEN,674,2002,11,DEN,5.0,0,0,2,1,1,0,0,0,1,0,0,0,0,21.0
675&CAR,675,2002,11,CAR,2.0,0,0,0,2,0,0,0,0,0,0,1,0,0,6.0
675&TB,675,2002,11,TB,4.0,0,0,3,1,0,0,0,0,1,0,0,0,0,16.0
676&PIT,676,2002,11,PIT,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
676&TEN,676,2002,11,TEN,1.0,0,0,3,0,0,0,0,0,0,0,1,0,0,7.0
677&OAK,677,2002,11,OAK,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0
677&NE,677,2002,11,NE,1.0,0,1,1,0,1,0,0,0,0,0,1,0,0,12.0
678&CHI,678,2002,11,CHI,4.0,0,0,1,1,0,0,0,0,0,0,1,0,0,8.0
678&STL,678,2002,11,STL,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
679&OAK,679,2002,12,OAK,2.0,0,0,2,1,0,0,0,0,0,1,0,0,0,9.0
679&ARI,679,2002,12,ARI,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.0
680&BAL,680,2002,12,BAL,1.0,0,1,3,1,1,0,0,0,1,0,0,0,0,22.0
680&TEN,680,2002,12,TEN,4.0,0,0,1,1,0,0,0,0,1,0,0,0,0,12.0
681&ATL,681,2002,12,ATL,8.0,0,0,4,1,1,0,1,0,0,0,0,0,0,34.0
681&CAR,681,2002,12,CAR,0.0,0,2,0,1,0,0,0,0,0,0,0,0,1,4.0
682&CHI,682,2002,12,CHI,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,7.0
682&DET,682,2002,12,DET,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.0
683&JAC,683,2002,12,JAC,3.0,1,0,2,1,0,0,0,0,0,0,1,0,0,13.0
683&DAL,683,2002,12,DAL,2.0,0,0,1,2,0,0,0,0,0,1,0,0,0,9.0
684&NYG,684,2002,12,NYG,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0
684&HOU,684,2002,12,HOU,1.0,0,0,2,1,0,0,0,0,0,1,0,0,0,8.0
685&MIA,685,2002,12,MIA,3.0,0,0,1,1,0,0,0,1,0,0,0,0,0,14.0
685&SD,685,2002,12,SD,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
686&NE,686,2002,12,NE,3.0,0,1,0,3,0,0,0,0,0,1,0,0,0,13.0
686&MIN,686,2002,12,MIN,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
687&NO,687,2002,12,NO,1.0,0,0,2,0,0,0,0,0,0,0,1,0,0,5.0
687&CLE,687,2002,12,CLE,1.0,0,0,3,3,0,0,0,0,0,1,0,0,0,14.0
688&NYJ,688,2002,12,NYJ,2.0,0,0,2,1,0,0,0,0,1,0,0,0,0,12.0
688&BUF,688,2002,12,BUF,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
689&CIN,689,2002,12,CIN,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
689&PIT,689,2002,12,PIT,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
690&SEA,690,2002,12,SEA,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
690&KC,690,2002,12,KC,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
691&TB,691,2002,12,TB,3.0,0,0,4,0,0,0,0,0,1,0,0,0,0,15.0
691&GB,691,2002,12,GB,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
692&STL,692,2002,12,STL,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
692&WAS,692,2002,12,WAS,3.0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.0
693&DEN,693,2002,12,DEN,0.0,0,0,1,2,0,0,0,0,0,0,1,0,0,6.0
693&IND,693,2002,12,IND,2.0,0,0,2,0,0,0,0,0,0,1,0,0,0,7.0
694&SF,694,2002,12,SF,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
694&PHI,694,2002,12,PHI,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
695&WAS,695,2002,13,WAS,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0
695&DAL,695,2002,13,DAL,1.0,0,1,4,0,1,0,0,0,0,1,0,0,0,19.0
696&DET,696,2002,13,DET,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.0
696&NE,696,2002,13,NE,0.0,0,0,3,0,1,0,0,0,1,0,0,0,0,16.0
697&BUF,697,2002,13,BUF,2.0,0,0,1,2,0,0,0,0,0,0,1,0,0,8.0
697&MIA,697,2002,13,MIA,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
698&BAL,698,2002,13,BAL,0.0,0,1,1,1,1,0,0,0,0,0,1,0,0,13.0
698&CIN,698,2002,13,CIN,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
699&CLE,699,2002,13,CLE,0.0,0,1,2,0,0,0,0,0,1,0,0,0,0,11.0
699&CAR,699,2002,13,CAR,3.0,0,0,3,2,0,0,0,1,0,0,0,0,0,20.0
700&GB,700,2002,13,GB,3.0,0,0,1,4,0,0,0,0,0,1,0,0,0,14.0
700&CHI,700,2002,13,CHI,1.0,0,0,1,2,0,0,0,0,0,0,0,1,0,6.0
701&IND,701,2002,13,IND,6.0,0,0,0,2,0,0,0,1,0,0,0,0,0,17.0
701&HOU,701,2002,13,HOU,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0
702&JAC,702,2002,13,JAC,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
702&PIT,702,2002,13,PIT,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
703&ARI,703,2002,13,ARI,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.0
703&KC,703,2002,13,KC,5.0,0,0,4,0,0,0,1,0,0,0,0,0,0,23.0
704&MIN,704,2002,13,MIN,2.0,0,0,1,2,0,0,0,0,0,0,0,1,0,7.0
704&ATL,704,2002,13,ATL,6.0,0,1,3,0,0,0,0,0,0,0,1,0,0,15.0
705&NYG,705,2002,13,NYG,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0
705&TEN,705,2002,13,TEN,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
706&STL,706,2002,13,STL,3.0,0,0,0,4,0,0,0,0,1,0,0,0,0,15.0
706&PHI,706,2002,13,PHI,7.0,0,0,2,3,1,0,0,1,0,0,0,0,0,30.0
707&DEN,707,2002,13,DEN,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0
707&SD,707,2002,13,SD,4.0,0,0,2,1,0,0,0,0,0,0,1,0,0,10.0
708&SF,708,2002,13,SF,0.0,0,0,2,1,0,1,0,0,0,0,1,0,0,12.0
708&SEA,708,2002,13,SEA,1.0,0,0,2,0,0,0,0,0,0,0,0,1,0,4.0
709&NO,709,2002,13,NO,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,9.0
709&TB,709,2002,13,TB,4.0,0,0,0,2,0,0,0,0,0,0,1,0,0,8.0
710&OAK,710,2002,13,OAK,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,9.0
710&NYJ,710,2002,13,NYJ,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
711&DET,711,2002,14,DET,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.0
711&ARI,711,2002,14,ARI,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0
712&BAL,712,2002,14,BAL,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
712&NO,712,2002,14,NO,1.0,0,1,2,3,0,0,0,0,0,0,1,0,0,14.0
713&CAR,713,2002,14,CAR,4.0,0,0,0,1,1,0,0,0,0,0,0,1,0,11.0
713&CIN,713,2002,14,CIN,0.0,0,0,1,2,1,0,0,0,0,0,0,0,1,8.0
714&SF,714,2002,14,SF,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0,4.0
714&DAL,714,2002,14,DAL,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,5.0
715&JAC,715,2002,14,JAC,3.0,0,1,2,0,0,0,0,0,0,0,1,0,0,10.0
715&CLE,715,2002,14,CLE,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
716&STL,716,2002,14,STL,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
716&KC,716,2002,14,KC,7.0,0,0,2,1,1,0,0,0,1,0,0,0,0,23.0
717&BUF,717,2002,14,BUF,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
717&NE,717,2002,14,NE,2.0,0,0,4,1,0,0,0,0,0,1,0,0,0,13.0
718&NYJ,718,2002,14,NYJ,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0
718&DEN,718,2002,14,DEN,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0
719&PIT,719,2002,14,PIT,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.0
719&HOU,719,2002,14,HOU,6.0,0,0,2,3,3,0,0,1,0,0,0,0,0,41.0
720&SD,720,2002,14,SD,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
720&OAK,720,2002,14,OAK,2.0,0,0,3,0,0,0,0,0,1,0,0,0,0,12.0
721&PHI,721,2002,14,PHI,4.0,0,0,3,1,0,0,0,0,0,1,0,0,0,13.0
721&SEA,721,2002,14,SEA,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
722&ATL,722,2002,14,ATL,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
722&TB,722,2002,14,TB,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0
723&IND,723,2002,14,IND,1.0,0,0,0,2,0,0,0,0,0,0,1,0,0,5.0
723&TEN,723,2002,14,TEN,0.0,0,0,3,0,0,0,0,0,0,1,0,0,0,7.0
724&WAS,724,2002,14,WAS,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
724&NYG,724,2002,14,NYG,6.0,0,0,1,4,0,0,0,0,0,0,1,0,0,16.0
725&MIN,725,2002,14,MIN,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.0
725&GB,725,2002,14,GB,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,7.0
726&MIA,726,2002,14,MIA,2.0,0,0,3,1,0,0,0,0,1,0,0,0,0,14.0
726&CHI,726,2002,14,CHI,1.0,0,0,1,2,0,0,0,0,0,0,1,0,0,7.0
727&SEA,727,2002,15,SEA,2.0,0,0,2,2,1,0,0,0,0,0,1,0,0,16.0
727&ATL,727,2002,15,ATL,2.0,0,0,0,3,0,1,0,0,0,0,0,1,0,13.0
728&SD,728,2002,15,SD,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0
728&BUF,728,2002,15,BUF,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
729&NYJ,729,2002,15,NYJ,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
729&CHI,729,2002,15,CHI,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0
730&JAC,730,2002,15,JAC,3.0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.0
730&CIN,730,2002,15,CIN,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
731&CLE,731,2002,15,CLE,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.0
731&IND,731,2002,15,IND,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
732&KC,732,2002,15,KC,2.0,0,0,1,2,0,0,0,0,0,0,0,1,0,7.0
732&DEN,732,2002,15,DEN,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
733&DET,733,2002,15,DET,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
733&TB,733,2002,15,TB,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
734&BAL,734,2002,15,BAL,2.0,0,0,2,0,0,0,0,0,0,1,0,0,0,7.0
734&HOU,734,2002,15,HOU,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0
735&MIA,735,2002,15,MIA,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.0
735&OAK,735,2002,15,OAK,3.0,0,0,0,2,0,0,0,0,0,0,1,0,0,7.0
736&MIN,736,2002,15,MIN,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
736&NO,736,2002,15,NO,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
737&NYG,737,2002,15,NYG,3.0,0,0,2,1,1,0,0,0,1,0,0,0,0,19.0
737&DAL,737,2002,15,DAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
738&PHI,738,2002,15,PHI,2.0,0,0,0,2,1,0,0,0,0,0,1,0,0,12.0
738&WAS,738,2002,15,WAS,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
