seas,wk,team,sck,saf,blk,ints,frcv,tdd,tdret,pts_allow
2013,5,NYJ,2.0,0,0,0,1,0,0,28.0000
2013,5,ATL,4.0,0,0,0,0,0,0,30.0000
2013,6,CHI,1.0,0,0,3,0,1,0,21.0000
2013,6,NYG,0.0,0,0,0,0,0,0,27.0000
2013,6,CAR,3.0,0,0,2,0,0,0,10.0000
2013,6,MIN,1.0,0,0,0,0,0,0,35.0000
2013,6,TB,1.0,0,0,0,1,0,0,31.0000
2013,6,PHI,2.0,0,0,1,0,0,0,20.0000
2013,6,NYJ,4.0,0,0,0,0,0,0,19.0000
2013,6,PIT,3.0,0,0,2,0,0,0,6.0000
2013,6,OAK,3.0,0,0,0,1,0,0,24.0000
2013,6,KC,9.0,0,0,3,0,1,0,7.0000
2013,6,HOU,0.0,0,0,0,0,0,0,38.0000
2013,6,STL,5.0,0,0,2,2,2,0,13.0000
2013,6,CLE,1.0,0,0,1,0,0,0,31.0000
2013,6,DET,2.0,0,0,2,0,0,0,17.0000
2013,6,BAL,3.0,0,0,1,1,0,0,19.0000
2013,6,GB,5.0,0,0,0,1,0,0,17.0000
2013,6,BUF,3.0,0,0,1,0,0,0,27.0000
2013,6,CIN,5.0,0,0,0,1,0,0,24.0000
2013,6,DEN,2.0,0,0,2,0,0,0,19.0000
2013,6,JAC,0.0,0,0,1,2,1,0,35.0000
2013,6,SEA,2.0,0,0,2,0,0,0,13.0000
2013,6,TEN,2.0,0,0,0,2,1,0,20.0000
2013,6,NO,5.0,0,0,1,0,0,0,30.0000
2013,6,NE,1.0,0,0,1,2,0,0,27.0000
2013,6,ARI,2.0,0,0,1,1,0,0,32.0000
2013,6,SF,1.0,1,0,2,2,0,0,20.0000
2013,6,WAS,1.0,0,0,1,0,0,0,31.0000
2013,6,DAL,3.0,0,0,1,1,0,0,16.0000
2013,6,SD,1.0,0,0,1,0,0,0,9.0000
2013,6,IND,2.0,0,0,0,0,0,0,19.0000
2013,7,SEA,7.0,0,0,2,0,0,0,22.0000
2013,7,ARI,3.0,0,0,0,2,0,0,34.0000
2013,7,TB,0.0,0,0,0,1,0,0,31.0000
2013,7,ATL,3.0,0,0,0,1,1,0,23.0000
2013,7,NE,4.0,0,0,1,0,1,0,30.0000
2013,7,NYJ,4.0,0,0,1,0,1,0,27.0000
2013,7,JAC,1.0,0,0,0,0,0,0,24.0000
2013,7,SD,6.0,0,0,1,0,0,0,6.0000
2013,7,HOU,2.0,0,0,1,1,0,0,17.0000
2013,7,KC,5.0,0,0,0,1,0,0,16.0000
2013,7,BUF,2.0,0,0,2,1,1,0,21.0000
2013,7,MIA,4.0,0,0,1,0,0,0,23.0000
2013,7,CIN,0.0,0,1,0,1,0,0,24.0000
2013,7,DET,1.0,0,0,0,0,0,0,27.0000
2013,7,DAL,3.0,0,0,3,0,0,0,3.0000
2013,7,PHI,2.0,0,0,2,0,0,0,17.0000
2013,7,CAR,4.0,0,0,1,2,1,0,15.0000
2013,7,STL,2.0,1,0,0,0,0,0,30.0000
2013,7,CHI,1.0,0,0,1,0,0,0,45.0000
2013,7,WAS,2.0,0,0,1,0,1,0,41.0000
2013,7,SF,3.0,0,0,1,0,0,0,17.0000
2013,7,TEN,2.0,0,0,0,0,0,0,31.0000
2013,7,BAL,3.0,0,0,0,1,0,0,19.0000
2013,7,PIT,1.0,0,0,0,0,0,0,16.0000
2013,7,GB,3.0,0,0,1,0,0,0,13.0000
2013,7,CLE,1.0,0,0,0,0,0,0,31.0000
2013,7,IND,4.0,0,0,1,2,0,0,33.0000
2013,7,DEN,2.0,0,0,0,1,0,0,39.0000
2013,7,MIN,2.0,0,0,0,0,0,1,23.0000
2013,7,NYG,1.0,0,0,1,2,0,0,7.0000
2013,8,CAR,3.0,0,0,0,1,0,0,13.0000
2013,8,TB,3.0,0,0,0,0,0,0,31.0000
2013,8,DAL,1.0,0,0,2,2,0,0,31.0000
2013,8,DET,0.0,0,0,0,0,0,0,30.0000
2013,8,PHI,1.0,0,0,0,1,0,0,15.0000
2013,8,NYG,4.0,0,0,2,1,0,0,7.0000
2013,8,KC,1.0,0,0,0,2,0,0,17.0000
2013,8,CLE,6.0,0,0,0,0,0,0,23.0000
2013,8,NO,4.0,0,0,1,2,0,0,17.0000
2013,8,BUF,4.0,0,0,0,0,0,0,35.0000
2013,8,JAC,0.0,0,0,0,1,0,0,42.0000
2013,8,SF,0.0,0,0,0,1,1,0,10.0000
2013,8,NE,6.0,0,1,2,1,0,0,17.0000
2013,8,MIA,3.0,0,0,1,0,0,0,27.0000
2013,8,OAK,5.0,0,0,2,0,0,0,18.0000
2013,8,PIT,2.0,0,0,2,1,0,0,21.0000
2013,8,NYJ,1.0,0,0,1,0,0,0,49.0000
2013,8,CIN,4.0,0,0,2,0,2,0,9.0000
2013,8,DEN,3.0,0,0,4,1,1,0,21.0000
2013,8,WAS,2.0,0,0,3,1,1,0,45.0000
2013,8,ARI,4.0,0,0,4,0,0,0,13.0000
2013,8,ATL,3.0,0,0,1,0,0,0,27.0000
2013,8,MIN,2.0,0,0,0,0,0,0,44.0000
2013,8,GB,3.0,0,0,0,0,0,1,31.0000
2013,8,SEA,3.0,0,0,2,0,0,0,9.0000
2013,8,STL,7.0,0,0,0,0,0,0,14.0000
2013,9,CIN,3.0,0,0,0,1,0,0,22.0000
2013,9,MIA,5.0,1,0,3,1,1,0,20.0000
2013,9,KC,0.0,0,0,2,1,2,0,13.0000
2013,9,BUF,2.0,0,0,0,0,0,0,23.0000
2013,9,CAR,1.0,0,0,3,1,1,0,10.0000
2013,9,ATL,1.0,0,0,2,0,0,0,34.0000
2013,9,WAS,1.0,0,0,2,0,0,0,24.0000
2013,9,SD,0.0,0,2,1,0,1,0,30.0000
2013,9,NYJ,2.0,0,0,2,0,0,0,20.0000
2013,9,NO,2.0,0,0,0,0,0,0,26.0000
2013,9,STL,4.0,0,0,2,0,0,0,28.0000
2013,9,TEN,2.0,0,0,0,2,0,0,21.0000
2013,9,DAL,2.0,0,0,1,1,1,0,23.0000
2013,9,MIN,3.0,0,0,1,0,0,0,27.0000
2013,9,TB,0.0,0,0,2,0,0,0,27.0000
2013,9,SEA,3.0,0,0,0,0,0,0,24.0000
2013,9,OAK,1.0,0,0,0,0,0,0,49.0000
2013,9,PHI,3.0,0,0,2,0,0,0,20.0000
2013,9,NE,5.0,0,0,2,1,0,0,31.0000
2013,9,PIT,3.0,0,0,0,1,0,0,55.0000
2013,9,BAL,2.0,0,0,0,1,0,0,24.0000
2013,9,CLE,5.0,0,0,1,1,0,0,18.0000
2013,9,IND,1.0,0,0,0,0,0,0,24.0000
2013,9,HOU,4.0,0,1,0,0,0,0,27.0000
2013,9,CHI,5.0,0,0,1,0,0,0,20.0000
2013,9,GB,1.0,0,1,0,0,0,0,27.0000
2013,10,WAS,1.0,0,0,1,0,0,0,34.0000
2013,10,MIN,4.0,0,0,0,0,0,0,27.0000
2013,10,GB,3.0,0,0,0,1,0,0,27.0000
2013,10,PHI,1.0,0,0,2,0,0,0,13.0000
2013,10,DET,2.0,0,0,1,0,0,0,19.0000
2013,10,CHI,0.0,0,0,1,0,0,0,21.0000
2013,10,STL,3.0,0,0,4,1,1,0,8.0000
2013,10,IND,2.0,0,0,0,1,0,0,38.0000
2013,10,CIN,5.0,0,0,2,1,0,0,20.0000
2013,10,BAL,5.0,0,0,3,0,0,0,17.0000
2013,10,BUF,4.0,0,0,1,0,0,0,23.0000
2013,10,PIT,3.0,0,0,1,0,0,0,10.0000
2013,10,JAC,1.0,0,0,1,3,1,0,27.0000
2013,10,TEN,3.0,0,0,2,0,0,0,29.0000
2013,10,NYG,4.0,0,1,1,1,1,0,20.0000
2013,10,OAK,3.0,0,0,1,1,1,0,24.0000
2013,10,SEA,2.0,0,0,0,1,0,0,10.0000
2013,10,ATL,1.0,0,0,0,0,0,0,33.0000
2013,10,CAR,6.0,0,0,1,1,0,0,9.0000
2013,10,SF,3.0,0,0,1,1,0,0,10.0000
2013,10,ARI,3.0,0,1,0,1,1,0,24.0000
2013,10,HOU,1.0,0,0,1,2,0,0,27.0000
2013,10,DEN,4.0,0,0,0,0,0,0,20.0000
2013,10,SD,2.0,0,0,0,1,0,0,28.0000
2013,10,DAL,1.0,0,0,0,0,0,0,49.0000
2013,10,NO,3.0,0,0,0,0,0,0,17.0000
2013,10,MIA,2.0,0,0,1,0,0,0,22.0000
2013,10,TB,2.0,1,0,1,0,0,0,19.0000
2013,11,IND,2.0,0,0,0,0,0,0,27.0000
2013,11,TEN,1.0,0,0,0,0,0,0,30.0000
2013,11,OAK,2.0,0,0,1,1,0,0,23.0000
2013,11,HOU,2.0,0,0,0,0,0,0,28.0000
2013,11,BUF,4.0,0,0,3,1,1,0,14.0000
2013,11,NYJ,1.0,0,0,0,0,0,0,37.0000
2013,11,CLE,0.0,0,0,2,0,1,0,41.0000
2013,11,CIN,4.0,0,1,3,1,2,0,20.0000
2013,11,BAL,2.0,0,0,0,0,0,0,23.0000
2013,11,CHI,3.0,0,0,2,0,1,0,20.0000
2013,11,SD,4.0,0,0,1,0,0,0,20.0000
2013,11,MIA,3.0,0,0,1,0,0,0,16.0000
2013,11,ARI,2.0,0,0,2,0,0,0,14.0000
2013,11,JAC,3.0,0,0,0,0,0,0,27.0000
2013,11,ATL,2.0,0,0,0,0,0,0,41.0000
2013,11,TB,3.0,0,1,2,1,1,0,28.0000
2013,11,PIT,2.0,0,0,1,2,0,0,27.0000
2013,11,DET,1.0,0,0,0,0,0,0,37.0000
2013,11,PHI,4.0,0,0,1,1,0,0,16.0000
2013,11,WAS,3.0,0,0,0,0,0,0,24.0000
2013,11,SEA,2.0,0,0,3,1,1,0,20.0000
2013,11,MIN,1.0,0,0,0,0,0,0,41.0000
2013,11,NO,3.0,0,0,1,0,0,0,20.0000
2013,11,SF,1.0,0,0,1,1,0,0,23.0000
2013,11,GB,4.0,0,0,1,0,0,0,27.0000
2013,11,NYG,0.0,0,0,3,0,1,0,13.0000
2013,11,DEN,3.0,0,0,0,1,0,0,17.0000
2013,11,KC,0.0,0,0,0,1,0,0,27.0000
2013,11,NE,3.0,0,0,0,0,0,0,24.0000
2013,11,CAR,2.0,0,0,1,1,0,0,20.0000
2013,12,ATL,1.0,0,0,0,0,0,0,17.0000
2013,12,NO,5.0,0,0,0,1,0,0,13.0000
2013,12,CAR,3.0,0,0,1,0,0,0,16.0000
2013,12,MIA,3.0,0,1,1,0,0,0,20.0000
2013,12,KC,1.0,0,0,0,0,0,0,41.0000
2013,12,SD,3.0,0,0,1,1,0,0,38.0000
2013,12,CLE,0.0,0,0,0,0,0,0,27.0000
2013,12,PIT,5.0,0,0,1,3,1,0,11.0000
2013,12,HOU,3.0,0,1,0,0,0,0,13.0000
2013,12,JAC,2.0,0,0,1,0,0,0,6.0000
2013,12,BAL,3.0,0,0,2,1,0,0,3.0000
2013,12,NYJ,4.0,0,0,1,0,0,0,19.0000
2013,12,MIN,2.0,0,0,0,0,0,0,26.0000
2013,12,GB,6.0,0,0,0,1,0,0,26.0000
2013,12,TB,2.0,0,1,4,1,1,0,21.0000
2013,12,DET,4.0,0,0,0,0,0,0,24.0000
2013,12,CHI,2.0,0,0,0,0,0,0,42.0000
2013,12,STL,1.0,0,0,1,2,1,0,21.0000
2013,12,IND,3.0,0,1,0,0,0,0,40.0000
2013,12,ARI,1.0,0,0,1,0,1,0,11.0000
2013,12,TEN,0.0,0,0,1,1,0,0,19.0000
2013,12,OAK,2.0,0,1,0,0,0,0,23.0000
2013,12,NYG,4.0,0,0,1,0,0,0,24.0000
2013,12,DAL,2.0,0,0,0,1,1,0,21.0000
2013,12,NE,1.0,0,0,1,4,0,0,31.0000
2013,12,DEN,3.0,0,0,0,3,1,0,34.0000
2013,12,SF,6.0,0,0,1,0,0,0,6.0000
2013,12,WAS,2.0,0,0,0,1,0,0,27.0000
2013,13,GB,1.0,0,0,2,2,1,0,40.0000
2013,13,DET,7.0,1,0,1,2,0,0,10.0000
2013,13,OAK,2.0,0,0,0,0,0,0,31.0000
2013,13,DAL,0.0,0,0,1,1,0,0,24.0000
2013,13,BAL,0.0,0,0,0,0,0,0,20.0000
2013,13,PIT,2.0,0,0,0,0,0,0,22.0000
2013,13,KC,0.0,0,0,2,0,0,0,35.0000
2013,13,DEN,0.0,0,0,1,0,0,0,28.0000
2013,13,CLE,2.0,0,0,1,0,0,0,32.0000
2013,13,JAC,3.0,0,0,2,1,0,0,28.0000
2013,13,TEN,5.0,0,0,1,0,0,0,22.0000
2013,13,IND,1.0,0,0,3,2,0,0,14.0000
2013,13,ARI,5.0,0,0,0,1,0,0,24.0000
2013,13,PHI,5.0,0,0,2,1,0,0,21.0000
2013,13,MIA,4.0,0,0,2,1,0,0,3.0000
2013,13,NYJ,1.0,0,0,1,0,0,0,23.0000
2013,13,CHI,5.0,0,0,1,0,0,0,23.0000
2013,13,MIN,4.0,0,0,0,1,0,0,20.0000
2013,13,TB,0.0,0,0,2,0,0,0,27.0000
2013,13,CAR,4.0,0,0,1,1,0,0,6.0000
2013,13,SF,3.0,0,0,1,0,0,0,13.0000
2013,13,STL,4.0,0,0,0,1,0,0,23.0000
2013,13,BUF,6.0,0,0,0,1,0,0,34.0000
2013,13,ATL,0.0,0,0,0,2,0,0,31.0000
2013,13,CIN,2.0,0,0,1,2,0,0,10.0000
2013,13,SD,0.0,0,0,1,1,0,0,17.0000
2013,13,NE,1.0,0,0,1,0,0,0,31.0000
2013,13,HOU,1.0,0,0,1,0,0,0,34.0000
2013,13,NYG,5.0,0,0,0,1,0,0,17.0000
2013,13,WAS,3.0,0,0,1,0,0,0,24.0000
2013,13,SEA,1.0,0,0,0,1,1,0,7.0000
2013,13,NO,1.0,0,0,0,0,0,0,34.0000
2013,14,HOU,1.0,0,0,0,0,0,0,27.0000
2013,14,JAC,3.0,0,0,2,0,0,0,20.0000
2013,14,NE,1.0,0,0,0,0,0,0,26.0000
2013,14,CLE,4.0,0,0,1,1,0,0,27.0000
2013,14,CIN,0.0,0,0,0,0,0,0,28.0000
2013,14,IND,0.0,0,0,0,0,0,0,42.0000
2013,14,BUF,1.0,0,0,2,1,0,0,27.0000
2013,14,TB,7.0,0,0,4,1,0,0,6.0000
2013,14,GB,1.0,0,0,1,1,0,0,21.0000
2013,14,ATL,5.0,0,0,1,1,1,0,22.0000
2013,14,MIN,2.0,0,0,3,0,0,0,29.0000
2013,14,BAL,0.0,0,0,0,1,0,0,26.0000
2013,14,MIA,3.0,0,1,0,1,0,0,28.0000
2013,14,PIT,2.0,0,0,1,0,1,0,34.0000
2013,14,OAK,1.0,0,0,1,0,0,0,37.0000
2013,14,NYJ,2.0,0,1,1,0,1,0,27.0000
2013,14,KC,6.0,0,0,1,1,0,1,10.0000
2013,14,WAS,0.0,0,0,1,0,0,0,45.0000
2013,14,PHI,0.0,0,1,0,3,0,0,20.0000
2013,14,DET,0.0,0,0,1,0,0,0,34.0000
2013,14,DEN,2.0,0,0,1,1,0,0,28.0000
2013,14,TEN,0.0,0,0,0,0,0,0,51.0000
2013,14,STL,1.0,0,0,0,1,0,0,30.0000
2013,14,ARI,4.0,1,0,2,0,1,0,10.0000
2013,14,SD,2.0,0,0,2,1,0,0,14.0000
2013,14,NYG,2.0,0,0,0,1,0,0,37.0000
2013,14,SF,2.0,0,1,1,0,0,0,17.0000
2013,14,SEA,2.0,0,0,1,0,0,0,19.0000
2013,14,NO,5.0,0,0,0,0,0,0,13.0000
2013,14,CAR,2.0,0,0,0,0,0,0,31.0000
2013,14,CHI,2.0,0,0,0,0,0,0,28.0000
2013,14,DAL,1.0,0,0,0,0,0,0,45.0000
2013,15,SD,1.0,0,0,1,0,0,0,20.0000
2013,15,DEN,2.0,0,0,0,0,0,0,27.0000
2013,15,CLE,2.0,0,0,2,1,2,0,38.0000
2013,15,CHI,0.0,0,0,2,0,1,0,31.0000
2013,15,HOU,1.0,0,0,1,0,0,0,25.0000
2013,15,IND,4.0,1,0,2,0,0,0,3.0000
2013,15,BUF,4.0,0,0,2,1,0,0,20.0000
2013,15,JAC,4.0,0,0,1,1,0,0,27.0000
2013,15,WAS,3.0,0,0,1,1,0,0,27.0000
2013,15,ATL,1.0,0,0,2,5,0,0,26.0000
2013,15,NE,4.0,0,0,0,1,0,0,24.0000
2013,15,MIA,1.0,0,0,1,0,0,0,20.0000
2013,15,SF,4.0,0,0,1,0,0,0,14.0000
2013,15,TB,2.0,0,0,0,0,0,0,33.0000
2013,15,NYG,3.0,0,0,1,0,0,0,23.0000
2013,15,SEA,4.0,0,0,5,0,0,0,0.0000
2013,15,NO,0.0,0,0,0,0,0,0,27.0000
2013,15,STL,4.0,0,1,2,1,0,0,16.0000
2013,15,PHI,3.0,0,0,1,0,0,0,48.0000
2013,15,MIN,4.0,0,0,1,0,0,0,30.0000
2013,15,TEN,2.0,0,0,0,0,0,0,37.0000
2013,15,ARI,3.0,0,0,2,1,1,0,34.0000
2013,15,NYJ,2.0,0,0,0,0,0,0,30.0000
2013,15,CAR,4.0,0,1,1,0,1,0,20.0000
2013,15,KC,0.0,0,0,5,2,1,0,31.0000
2013,15,OAK,2.0,0,0,0,1,0,0,56.0000
2013,15,GB,3.0,0,0,2,0,0,0,36.0000
2013,15,DAL,2.0,0,0,1,0,0,0,37.0000
2013,15,CIN,1.0,0,0,1,0,0,0,30.0000
2013,15,PIT,1.0,0,0,0,1,0,0,20.0000
2013,15,BAL,1.0,0,0,3,0,0,0,16.0000
2013,15,DET,1.0,0,0,0,0,0,0,18.0000
2013,16,CIN,4.0,0,0,3,1,1,0,14.0000
2013,16,MIN,2.0,0,0,0,1,0,0,42.0000
2013,16,BUF,7.0,0,0,2,1,0,0,0.0000
2013,16,MIA,1.0,0,0,1,0,0,0,19.0000
2013,16,KC,1.0,0,0,0,0,0,0,23.0000
2013,16,IND,5.0,0,0,1,3,0,0,7.0000
2013,16,NYJ,3.0,0,0,2,0,0,0,13.0000
2013,16,CLE,0.0,0,0,0,0,0,0,24.0000
2013,16,DEN,3.0,0,0,2,0,0,0,13.0000
2013,16,HOU,1.0,0,0,0,0,0,0,37.0000
2013,16,TEN,2.0,0,1,1,0,0,0,16.0000
2013,16,JAC,3.0,0,0,1,0,0,0,20.0000
2013,16,DAL,0.0,0,0,1,0,0,0,23.0000
2013,16,WAS,2.0,0,0,1,1,0,0,24.0000
2013,16,NO,4.0,0,0,1,0,0,0,17.0000
2013,16,CAR,6.0,0,0,2,0,0,0,13.0000
2013,16,STL,7.0,0,0,0,2,0,0,13.0000
2013,16,TB,1.0,0,0,0,2,0,0,23.0000
2013,16,NYG,2.0,0,0,2,1,1,0,20.0000
2013,16,DET,2.0,1,0,1,1,0,0,23.0000
2013,16,ARI,4.0,0,0,1,1,0,0,10.0000
2013,16,SEA,2.0,0,0,4,0,0,0,17.0000
2013,16,GB,1.0,0,0,1,1,0,0,38.0000
2013,16,PIT,3.0,0,0,1,1,1,0,31.0000
2013,16,SD,1.0,0,0,1,0,0,0,13.0000
2013,16,OAK,1.0,0,0,1,2,0,0,26.0000
2013,16,BAL,2.0,0,0,0,0,0,0,41.0000
2013,16,NE,4.0,0,0,3,1,1,0,7.0000
2013,16,PHI,5.0,1,0,1,1,1,0,11.0000
2013,16,CHI,2.0,0,0,0,1,0,0,54.0000
2013,16,SF,1.0,0,0,2,0,1,0,24.0000
2013,16,ATL,3.0,0,0,0,0,0,0,34.0000
2013,17,CAR,9.0,0,0,1,0,1,0,20.0000
2013,17,ATL,1.0,0,0,1,1,0,0,21.0000
2013,17,NYJ,0.0,0,0,3,0,0,0,7.0000
2013,17,MIA,0.0,0,0,0,0,0,0,20.0000
2013,17,BAL,0.0,0,0,4,0,0,0,34.0000
2013,17,CIN,2.0,0,0,3,0,1,0,17.0000
2013,17,PIT,3.0,0,0,1,1,0,0,7.0000
2013,17,CLE,1.0,0,0,2,0,0,0,20.0000
2013,17,IND,3.0,0,0,1,1,0,0,10.0000
2013,17,JAC,1.0,0,0,0,0,0,0,30.0000
2013,17,TEN,1.0,0,0,2,2,0,0,10.0000
2013,17,HOU,1.0,0,0,1,0,0,0,16.0000
2013,17,DET,3.0,0,0,1,1,0,0,14.0000
2013,17,MIN,5.0,0,0,0,0,0,0,13.0000
2013,17,NYG,3.0,0,0,2,2,0,0,6.0000
2013,17,WAS,1.0,0,0,2,1,0,0,20.0000
2013,17,GB,1.0,0,0,1,2,0,0,28.0000
2013,17,CHI,3.0,0,0,2,0,0,0,33.0000
2013,17,BUF,1.0,0,0,1,0,0,0,34.0000
2013,17,NE,4.0,0,0,0,0,0,0,20.0000
2013,17,TB,1.0,0,0,0,0,0,0,42.0000
2013,17,NO,2.0,0,0,1,0,0,0,17.0000
2013,17,STL,4.0,0,0,0,0,0,0,27.0000
2013,17,SEA,2.0,0,0,2,0,1,0,9.0000
2013,17,DEN,2.0,0,0,0,1,0,0,14.0000
2013,17,OAK,3.0,0,1,0,0,0,0,34.0000
2013,17,SD,2.0,0,0,0,0,0,0,24.0000
2013,17,KC,3.0,0,0,1,0,0,0,27.0000
2013,17,SF,1.0,0,0,1,1,0,0,20.0000
2013,17,ARI,2.0,0,0,0,0,0,0,23.0000
2013,17,PHI,0.0,0,0,2,1,0,0,22.0000
2013,17,DAL,5.0,0,0,0,1,0,0,24.0000
2014,1,SEA,3.0,1,0,1,0,0,0,16.0000
2014,1,GB,1.0,0,0,0,1,0,0,36.0000
2014,1,ATL,0.0,0,0,1,1,0,0,34.0000
2014,1,NO,1.0,0,0,0,1,0,0,37.0000
2014,1,CHI,1.0,0,0,1,0,0,0,23.0000
2014,1,BUF,2.0,0,0,2,1,0,0,20.0000
2014,1,TEN,3.0,0,0,3,0,0,0,10.0000
2014,1,KC,5.0,0,0,0,1,0,0,26.0000
2014,1,MIN,5.0,0,0,2,0,1,0,6.0000
2014,1,STL,0.0,0,0,0,0,0,0,34.0000
2014,1,MIA,4.0,0,1,0,2,0,0,20.0000
2014,1,NE,1.0,0,0,1,2,0,0,33.0000
2014,1,OAK,2.0,0,0,1,1,0,0,19.0000
2014,1,NYJ,2.0,0,0,0,0,0,0,14.0000
2014,1,PHI,3.0,0,1,0,1,1,0,17.0000
2014,1,JAC,5.0,0,0,1,2,0,0,34.0000
2014,1,CLE,3.0,0,0,1,0,0,0,30.0000
2014,1,PIT,3.0,0,0,0,0,0,0,27.0000
2014,1,BAL,0.0,0,1,0,0,0,0,23.0000
2014,1,CIN,3.0,0,0,1,1,0,0,16.0000
2014,1,WAS,0.0,0,0,0,1,0,0,17.0000
2014,1,HOU,3.0,0,2,0,2,0,0,6.0000
2014,1,SF,3.0,0,0,3,1,1,0,17.0000
2014,1,DAL,1.0,0,0,0,0,0,0,28.0000
2014,1,TB,1.0,0,0,0,0,0,0,20.0000
2014,1,CAR,3.0,0,0,2,1,0,0,14.0000
2014,1,DEN,3.0,0,0,2,1,0,0,24.0000
2014,1,IND,1.0,0,0,0,0,0,0,31.0000
2014,1,NYG,1.0,0,0,0,0,0,0,35.0000
2014,1,DET,2.0,0,0,2,0,0,0,14.0000
2014,1,SD,2.0,0,1,0,2,0,0,18.0000
2014,1,ARI,0.0,0,0,1,0,0,0,17.0000
2014,2,BAL,2.0,0,0,1,2,0,0,6.0000
2014,2,PIT,0.0,0,0,0,0,0,0,26.0000
2014,2,MIA,0.0,0,0,0,0,0,0,29.0000
2014,2,BUF,4.0,0,1,1,1,0,0,10.0000
2014,2,CIN,2.0,0,0,3,0,0,0,10.0000
2014,2,ATL,0.0,0,0,0,0,0,0,24.0000
2014,2,CLE,2.0,0,0,1,0,1,0,24.0000
2014,2,NO,1.0,0,0,0,0,0,0,26.0000
2014,2,TEN,4.0,0,0,0,1,0,0,26.0000
2014,2,DAL,2.0,0,0,2,0,0,0,10.0000
2014,2,NE,6.0,0,1,4,0,1,0,7.0000
2014,2,MIN,1.0,0,0,0,0,0,0,30.0000
2014,2,NYG,4.0,0,0,0,0,0,0,25.0000
2014,2,ARI,2.0,0,0,2,1,0,0,14.0000
2014,2,JAC,3.0,0,0,0,0,0,0,41.0000
2014,2,WAS,10.0,0,0,1,0,0,0,10.0000
2014,2,CAR,4.0,0,0,1,1,0,0,7.0000
2014,2,DET,4.0,0,0,0,0,0,0,24.0000
2014,2,SEA,1.0,0,0,0,0,0,0,30.0000
2014,2,SD,2.0,0,0,0,1,0,0,21.0000
2014,2,STL,1.0,0,2,1,0,0,0,17.0000
2014,2,TB,2.0,0,0,0,1,0,0,19.0000
2014,2,KC,1.0,0,0,0,0,0,0,24.0000
2014,2,DEN,2.0,0,0,0,0,0,0,17.0000
2014,2,NYJ,4.0,0,0,0,1,0,0,31.0000
2014,2,GB,2.0,0,0,1,0,0,0,24.0000
2014,2,OAK,0.0,0,1,0,0,0,0,30.0000
2014,2,HOU,0.0,0,0,2,2,0,0,14.0000
2014,2,SF,1.0,0,1,0,0,0,0,28.0000
2014,2,CHI,4.0,0,0,3,1,0,0,20.0000
2014,2,PHI,0.0,0,0,1,1,0,0,27.0000
2014,2,IND,0.0,0,0,1,0,0,0,30.0000
2014,3,TB,1.0,0,0,1,3,1,0,56.0000
2014,3,ATL,3.0,0,0,1,3,1,0,14.0000
2014,3,SD,3.0,0,0,0,0,0,0,10.0000
2014,3,BUF,2.0,0,0,0,0,0,0,22.0000
2014,3,CIN,2.0,0,0,2,0,0,0,7.0000
2014,3,TEN,0.0,0,0,1,0,0,0,33.0000
2014,3,CLE,0.0,0,0,1,0,0,0,23.0000
2014,3,BAL,0.0,0,1,0,0,0,0,21.0000
2014,3,GB,2.0,0,0,2,1,0,0,19.0000
2014,3,DET,2.0,1,0,0,1,1,0,7.0000
2014,3,DAL,0.0,0,0,2,1,1,0,31.0000
2014,3,STL,0.0,0,0,1,1,1,0,34.0000
2014,3,NE,0.0,0,0,1,0,0,0,9.0000
2014,3,OAK,2.0,0,0,0,0,0,0,16.0000
2014,3,MIN,1.0,0,1,0,0,0,0,20.0000
2014,3,NO,2.0,0,0,0,0,0,0,9.0000
2014,3,HOU,1.0,0,0,0,1,0,0,30.0000
2014,3,NYG,2.0,0,1,3,0,0,0,17.0000
2014,3,PHI,0.0,0,0,1,0,0,0,34.0000
2014,3,WAS,0.0,0,0,0,1,0,0,37.0000
2014,3,JAC,2.0,0,0,0,0,0,0,44.0000
2014,3,IND,4.0,0,0,2,1,1,0,17.0000
2014,3,SF,0.0,0,0,0,1,0,0,23.0000
2014,3,ARI,1.0,0,1,0,0,0,0,14.0000
2014,3,KC,4.0,0,0,0,0,0,0,15.0000
2014,3,MIA,5.0,1,0,0,2,0,0,34.0000
2014,3,DEN,3.0,1,1,1,0,0,0,26.0000
2014,3,SEA,1.0,0,0,1,1,0,0,20.0000
2014,3,CAR,1.0,0,0,0,0,0,0,37.0000
2014,3,PIT,3.0,0,0,0,2,1,0,19.0000
2014,3,CHI,3.0,0,0,2,1,1,0,19.0000
2014,3,NYJ,4.0,0,0,0,1,0,0,27.0000
2014,4,WAS,1.0,0,0,1,0,0,0,45.0000
2014,4,NYG,2.0,0,0,4,2,0,0,14.0000
2014,4,GB,1.0,0,0,2,0,0,0,17.0000
2014,4,CHI,1.0,0,1,0,0,0,0,38.0000
2014,4,TEN,0.0,0,0,1,0,0,0,41.0000
2014,4,IND,3.0,0,0,2,1,0,0,17.0000
2014,4,MIA,2.0,0,0,3,1,0,0,14.0000
2014,4,OAK,0.0,0,0,1,2,0,0,38.0000
2014,4,DET,2.0,0,0,1,1,0,0,17.0000
2014,4,NYJ,4.0,0,0,0,0,0,0,24.0000
2014,4,TB,5.0,0,0,0,1,0,0,24.0000
2014,4,PIT,1.0,0,0,1,0,0,0,27.0000
2014,4,BAL,2.0,0,0,0,1,0,0,10.0000
